,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
23,1,16,0,0,1,2,2,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,5,4,4,2,4,4,2,10,10,10
24,0,15,1,1,1,2,4,3,1,0,1,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,4,2,10,11,10
25,0,16,0,1,1,2,2,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2,2,1,3,4,6,10,11,12
26,1,15,0,1,1,2,2,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,4,8,11,12,12
27,1,15,0,1,1,4,2,1,3,2,1,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,0,0,11,11,11
28,1,16,0,0,0,3,4,3,2,1,1,1,2,0,1,1,1,1,1,1,1,0,5,3,3,1,1,4,2,12,12,13
29,1,16,0,1,1,4,4,4,4,1,1,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,4,4,12,11,12
30,1,15,0,1,1,4,4,1,3,1,1,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,4,0,10,11,11
31,1,15,0,1,1,4,4,3,3,3,1,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,4,2,15,15,15
32,1,15,1,1,1,4,3,4,0,0,1,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,4,0,13,14,15
33,1,15,0,0,1,3,3,2,2,0,1,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,1,0,13,12,12
34,1,16,0,1,1,3,2,2,2,1,1,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,4,4,12,12,12
35,0,15,0,1,1,2,3,2,2,2,0,2,1,0,0,1,0,1,1,1,0,0,3,5,1,1,1,4,4,11,11,11
36,1,15,0,0,1,4,3,4,3,1,1,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,3,0,14,14,14
37,1,16,1,1,0,4,4,2,4,3,1,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,4,4,13,13,13
38,0,15,1,1,1,3,4,3,1,0,1,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,4,2,11,12,12
39,0,15,1,1,1,2,2,0,2,3,1,1,1,0,1,1,0,1,1,1,0,0,4,3,1,1,1,1,8,14,13,12
40,0,16,0,0,1,2,2,2,2,1,1,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,2,16,11,11,10
41,1,15,0,0,1,4,4,4,2,1,2,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,4,8,10,11,11
42,1,15,0,1,1,4,4,3,4,0,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,4,0,14,15,15
43,1,15,0,1,1,2,2,3,3,0,0,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,0,0,9,10,10
44,0,16,0,0,1,2,2,2,0,0,0,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,4,14,10,11,11
45,0,15,0,0,0,4,3,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,4,4,10,11,11
46,0,16,0,0,0,3,3,2,3,1,1,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,2,6,13,12,13
47,1,16,0,1,1,4,3,1,3,3,1,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,1,2,17,17,17
48,1,15,0,1,1,4,2,4,2,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,4,4,11,12,13
49,0,15,0,1,1,4,4,3,4,2,0,1,2,0,1,1,0,1,0,1,1,0,4,4,4,1,1,2,2,13,12,12
50,0,16,0,0,1,2,2,3,3,0,1,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,3,0,14,13,13
51,0,15,0,0,1,4,2,1,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,4,0,16,14,16
52,1,15,0,0,0,4,2,1,1,2,0,2,1,0,0,0,0,0,1,1,0,0,5,5,5,3,4,4,4,10,9,9
53,0,15,0,1,1,4,4,3,3,0,1,1,1,0,1,1,0,0,1,1,1,0,3,3,4,2,3,4,0,13,12,12
54,0,15,0,0,0,3,3,2,2,2,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,0,0,13,12,13
55,0,16,0,1,0,2,1,2,2,2,1,1,2,0,0,0,0,1,1,1,1,1,5,3,4,1,1,1,2,12,13,12
56,0,15,0,1,0,4,3,3,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,0,0,15,14,15
57,1,15,0,1,1,4,4,4,1,3,1,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,4,8,15,15,16
58,1,15,0,0,1,1,2,2,0,1,0,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,4,0,14,13,14
59,0,16,0,1,1,4,2,3,2,0,1,1,2,0,0,1,1,0,1,1,1,0,4,2,3,1,1,4,2,16,15,16
60,0,16,1,1,1,4,4,1,4,2,1,1,2,0,0,1,0,1,1,1,0,0,2,4,4,2,3,3,0,17,16,16
61,0,16,0,1,1,1,1,3,3,0,0,4,1,0,1,1,0,1,0,1,1,1,5,5,5,5,5,4,0,10,10,16
62,0,16,0,0,1,1,2,2,3,3,0,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,0,0,13,13,10
63,0,16,0,1,1,4,3,4,1,1,1,1,3,0,1,1,0,1,1,1,1,0,3,4,4,2,4,3,0,14,13,13
64,0,15,0,0,1,4,3,3,3,3,0,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,1,0,13,12,12
65,0,16,0,0,1,4,3,4,3,0,1,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,0,2,16,15,16
66,1,15,0,1,0,4,4,2,3,3,1,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,2,0,11,12,12
67,0,16,0,1,1,3,1,3,2,0,1,1,4,0,1,1,0,0,1,1,1,0,4,3,3,1,2,4,0,10,9,10
68,0,15,1,0,1,2,2,1,3,3,1,2,2,0,1,1,0,0,1,1,1,0,4,1,3,1,3,3,0,11,10,11
69,0,15,1,0,1,3,1,2,2,3,0,2,4,0,0,1,0,0,0,1,1,0,4,4,2,2,3,2,6,15,15,15
70,1,16,0,1,1,3,1,2,2,3,0,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,4,2,13,11,11
71,1,15,0,1,1,4,2,2,2,0,1,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,2,0,11,9,10
72,0,15,1,1,1,1,1,2,2,3,1,1,2,0,1,1,0,0,0,1,1,1,3,3,4,2,4,4,2,13,11,11
73,1,16,0,1,1,3,1,2,2,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,4,0,13,13,14
74,0,16,0,1,1,3,3,2,3,1,1,1,2,0,1,1,0,1,1,1,1,0,4,3,3,2,4,4,4,11,11,11
75,1,15,0,1,1,4,3,4,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,4,0,11,11,11
76,1,15,0,1,1,4,0,4,2,0,1,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,0,0,12,11,11
77,0,16,0,1,1,2,2,2,2,3,1,1,4,0,0,0,0,0,1,1,1,1,5,2,3,1,3,2,1,13,13,13
78,1,17,0,1,1,2,1,2,2,1,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,2,0,9,9,10
79,0,16,0,1,1,3,4,0,2,0,1,1,2,0,0,1,0,0,1,1,1,0,2,4,3,1,2,2,14,12,11,11
80,1,15,0,1,1,2,3,2,3,0,0,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,2,0,11,11,12
81,1,15,0,1,1,2,3,2,2,1,1,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,4,2,10,9,9
82,0,15,0,0,1,3,2,3,2,3,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,4,4,12,11,11
83,1,15,0,0,1,2,2,3,3,1,1,2,2,0,0,0,1,1,1,1,1,0,5,3,3,1,3,3,2,13,12,13
84,0,15,0,1,1,1,1,2,2,1,0,1,2,0,0,1,0,1,0,1,1,0,4,3,2,2,3,3,2,13,12,12
85,0,15,0,1,1,4,4,3,3,3,0,2,2,0,0,0,0,0,1,1,1,1,4,4,4,2,3,4,4,12,11,12
86,0,16,0,0,1,2,2,0,2,0,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,1,6,13,11,11
87,0,15,0,1,1,4,2,2,2,3,1,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,0,4,15,15,15
88,1,16,0,1,1,2,2,3,2,3,0,2,2,0,0,0,0,1,0,1,1,0,4,4,2,1,1,2,6,12,10,11
89,1,16,0,0,0,4,4,4,1,3,1,1,2,0,0,1,0,0,1,1,0,0,4,1,3,3,5,4,6,9,9,10
90,0,16,0,1,1,3,3,2,2,1,1,1,3,0,0,1,0,0,1,1,1,1,4,3,3,1,3,3,2,9,11,11
91,0,15,0,1,1,4,3,3,2,3,1,1,1,0,0,0,0,1,1,1,1,0,4,5,5,1,3,0,6,14,13,13
92,0,16,0,0,1,3,1,2,2,1,0,1,2,0,1,1,0,0,1,1,0,0,3,3,3,2,3,1,0,12,13,12
93,0,16,0,1,1,4,2,4,3,1,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,0,2,13,14,14
94,1,15,0,0,1,2,2,3,1,3,1,1,4,0,0,1,0,1,1,1,1,0,4,3,4,1,1,3,2,11,12,12
95,0,15,1,1,1,1,1,0,2,1,1,2,4,0,1,1,1,1,1,1,1,0,3,1,2,1,1,0,4,13,13,13
96,1,16,1,1,1,4,3,3,2,3,1,2,1,0,1,1,1,1,0,1,1,0,3,3,3,1,1,3,6,9,11,11
97,0,16,0,1,1,2,1,2,2,0,1,1,2,0,0,1,0,0,1,1,0,1,4,3,5,1,1,4,0,13,12,12
98,0,16,0,1,1,4,4,2,2,3,1,1,1,0,0,0,0,1,0,1,1,0,5,3,4,1,2,0,4,12,13,13
99,0,16,0,1,1,4,3,2,0,0,1,1,3,0,1,1,0,0,1,1,1,0,5,3,5,1,1,2,2,12,13,13
100,1,16,0,1,1,4,4,3,3,2,1,1,1,0,1,1,0,1,1,1,1,0,4,5,5,5,5,3,12,9,9,8
101,1,16,0,1,1,4,4,3,4,2,0,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,3,0,16,16,16
102,1,15,0,1,1,4,4,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,5,3,3,1,1,4,2,12,13,12
103,0,15,0,1,1,3,2,3,2,1,1,2,2,0,1,1,0,0,1,1,1,0,4,3,5,1,1,1,16,11,10,10
104,1,15,0,1,0,3,4,3,2,0,1,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,1,0,0,16,16,16
105,0,15,0,1,0,3,3,2,1,3,0,1,4,0,1,0,0,0,1,1,0,0,4,3,3,1,1,3,10,10,10,10
106,0,15,0,1,1,2,2,2,2,0,1,1,4,0,1,1,0,0,1,1,1,0,5,1,2,1,1,2,4,10,10,10
107,1,16,0,1,1,3,3,3,2,1,0,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,4,4,13,14,14
108,1,15,1,1,1,4,4,2,2,1,0,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,0,8,12,10,11
109,0,16,0,0,1,4,4,1,1,2,1,1,3,0,0,1,0,1,1,1,1,1,5,4,5,1,1,3,2,15,15,14
110,1,15,0,0,0,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,3,4,13,14,14
111,0,16,1,1,1,3,3,3,2,3,0,1,3,0,1,1,0,1,1,1,1,0,4,1,2,1,1,1,4,11,11,11
112,0,16,0,1,1,2,2,0,2,1,1,1,2,1,1,0,0,1,1,1,1,0,3,1,2,1,1,4,12,8,10,10
113,1,15,0,0,1,4,2,4,2,0,1,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,2,10,18,17,18
114,1,15,1,1,1,2,1,1,3,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,4,4,10,9,10
115,1,16,0,1,1,4,4,4,4,0,0,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,4,6,16,14,14
116,1,15,0,1,1,4,4,2,4,3,0,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,1,4,16,15,16
117,1,16,0,1,1,3,3,2,3,1,0,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,4,6,14,14,15
118,1,17,1,1,1,1,3,2,2,0,0,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,4,14,12,11,11
119,1,15,0,1,1,3,4,2,2,3,0,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,3,2,14,13,14
120,0,15,0,1,1,1,2,0,3,0,1,1,2,0,0,0,0,0,0,1,1,0,3,2,3,1,2,0,0,14,14,14
121,1,15,0,1,1,2,2,3,3,1,0,1,4,0,0,1,0,1,1,1,1,0,5,5,4,1,2,4,6,14,13,13
122,0,16,0,0,1,2,4,2,1,0,0,2,2,0,0,1,0,1,1,1,1,1,4,2,2,1,2,4,2,14,12,13
123,1,16,0,1,1,4,4,1,2,0,1,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,4,4,12,13,13
124,0,16,0,1,1,2,2,2,2,1,1,1,2,0,0,0,0,0,1,1,1,1,5,4,4,1,1,4,0,12,11,11
125,1,15,0,1,1,3,4,3,3,1,0,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,4,2,9,9,9
126,0,15,0,0,0,3,4,2,2,1,1,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,0,0,10,11,11
127,0,19,0,1,1,0,1,0,2,0,2,1,2,2,0,1,0,0,0,0,0,0,3,4,2,1,1,4,0,9,10,11
128,1,16,1,1,1,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,3,8,14,14,15
129,1,16,0,1,1,2,3,2,2,0,1,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,0,4,13,12,13
130,0,15,1,1,1,3,4,3,4,0,0,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,2,4,0,10,11,12
131,0,18,0,1,1,2,1,3,2,3,1,1,2,3,0,1,0,1,1,0,1,1,5,4,5,1,3,4,10,10,9,8
132,0,17,0,0,0,2,1,2,2,0,1,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,4,8,11,10,11
133,0,15,0,1,1,1,1,0,2,0,1,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,3,6,11,12,13
134,0,17,0,0,1,2,2,2,2,0,0,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,4,2,13,12,12
135,0,16,0,1,0,3,4,3,2,0,0,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,4,12,15,13,14
136,1,16,0,1,1,2,1,0,2,0,1,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,1,4,9,9,11
137,0,16,0,1,0,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,5,3,4,1,1,4,12,13,11,11
138,1,15,1,1,1,3,4,0,4,0,1,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,4,2,12,11,11
139,0,15,0,1,1,4,4,3,0,0,1,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,4,4,13,14,15
140,1,17,1,1,1,3,4,0,2,0,1,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,4,2,10,9,10
141,0,16,1,1,1,1,1,0,2,0,1,4,2,0,0,1,0,0,1,1,0,0,5,1,3,1,1,2,0,14,13,13
142,1,18,0,0,1,3,1,3,3,0,1,2,1,0,0,0,0,1,1,1,1,1,3,3,4,4,5,3,2,11,11,12
143,0,18,0,1,0,3,2,2,3,0,2,1,3,0,0,1,0,1,0,1,1,1,4,3,3,5,1,4,10,12,11,11
144,0,16,1,1,1,1,1,2,3,3,1,2,1,0,0,1,0,1,1,1,0,1,3,3,3,1,2,0,8,12,11,11
145,0,16,0,1,0,3,3,2,2,0,2,2,1,0,0,1,0,1,0,1,1,1,4,3,2,1,1,4,4,9,9,10
146,1,16,0,0,1,1,1,3,2,0,1,1,2,2,0,0,0,0,1,1,0,1,4,4,4,1,3,4,0,10,10,10
147,0,15,0,1,1,4,4,4,4,0,1,2,1,0,0,0,0,1,1,1,1,0,4,3,2,1,1,4,6,13,14,14
148,0,15,1,1,1,1,1,2,2,0,1,3,1,1,0,0,0,1,1,1,1,1,5,5,5,1,1,0,2,8,9,9
149,1,15,0,1,1,4,3,4,3,0,0,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,2,6,9,11,11
150,0,15,0,1,0,3,3,3,3,1,1,1,2,0,0,0,0,0,0,1,0,1,1,3,2,2,3,0,24,9,8,9
151,1,16,0,1,1,4,4,3,3,0,1,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,4,0,15,13,13
152,1,16,0,0,1,2,2,3,3,3,0,2,1,0,0,1,0,1,1,1,1,0,2,3,3,2,2,1,4,12,11,11
153,0,15,0,1,1,4,4,4,3,0,1,1,3,0,0,1,0,1,1,1,1,0,4,2,2,1,1,4,2,13,13,13
154,0,16,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,3,4,4,3,3,0,4,10,11,11
155,1,17,0,1,1,2,1,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,5,4,5,1,2,4,22,9,7,6
156,0,15,0,1,1,1,1,2,3,0,0,1,2,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,0,12,12,12
157,0,15,0,0,0,2,1,0,2,1,1,2,1,0,0,1,0,1,1,0,1,1,4,4,2,1,1,4,0,11,10,10
158,0,15,0,1,1,3,2,1,3,1,0,1,2,1,0,1,0,0,1,1,1,0,3,3,2,1,1,2,2,11,11,11
159,0,15,0,1,1,1,2,0,2,0,1,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,4,6,13,12,13
160,0,15,0,1,1,1,2,0,3,0,0,1,2,0,0,0,0,0,0,1,0,1,2,3,4,2,4,0,6,11,11,11
161,1,16,0,1,1,4,4,4,4,0,1,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,4,16,9,9,8
162,1,15,0,0,0,2,1,3,2,0,1,4,1,0,0,0,0,0,1,1,1,0,4,5,5,2,5,4,0,12,11,11
163,1,18,0,0,1,1,1,2,2,0,1,1,1,2,0,0,0,0,1,0,1,1,2,3,5,2,5,3,0,11,9,0
164,1,16,0,0,1,2,1,0,2,0,1,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,4,6,9,10,10
165,0,15,1,1,1,3,3,3,3,3,2,2,3,0,0,1,1,1,1,1,1,1,4,2,1,2,3,2,2,13,13,13
166,1,19,0,1,1,3,2,3,0,1,1,1,1,0,0,1,0,0,1,0,1,1,4,5,4,1,1,3,6,11,9,11
167,0,17,0,1,1,4,4,2,4,0,1,1,1,0,1,1,0,0,1,1,0,1,4,2,1,1,1,3,0,13,13,13
168,1,15,1,1,1,2,3,0,3,0,1,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,0,0,7,8,8
169,1,17,1,0,1,1,2,2,2,3,1,1,1,3,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,8,10
170,0,18,1,1,1,1,1,0,2,0,1,3,1,3,0,1,0,1,0,1,0,0,5,2,5,1,5,3,6,11,10,11
171,1,16,1,1,1,2,2,0,2,0,1,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,2,4,12,10,11
172,1,16,0,1,1,3,3,2,3,0,0,1,2,1,0,1,0,0,1,1,1,1,4,5,5,4,4,4,0,10,10,1
173,1,16,0,0,1,1,2,1,3,0,1,2,1,2,0,0,0,0,0,1,1,0,4,4,5,3,5,4,0,9,8,10
174,1,17,1,0,1,2,1,0,2,0,1,2,1,1,0,0,1,1,1,0,1,1,3,3,2,2,2,4,8,8,8,9
175,1,17,1,1,1,3,2,2,2,0,1,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,2,4,7,6,8
176,1,15,0,0,1,1,2,2,2,0,1,2,1,0,0,0,0,1,1,1,0,0,4,4,4,2,4,4,2,8,9,10
177,1,16,0,1,1,1,3,0,3,0,0,1,1,1,0,0,0,0,1,0,1,0,5,3,3,1,4,1,2,9,8,8
178,1,17,1,0,1,1,1,2,3,0,1,4,2,0,0,0,0,1,1,0,0,1,5,3,5,1,5,4,0,8,8,8
179,1,17,0,1,1,3,2,3,3,0,1,2,1,3,0,1,0,1,0,0,0,0,4,5,2,1,1,1,10,8,7,8
180,1,16,0,1,1,2,2,2,2,0,0,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,3,0,9,10,11
181,0,16,0,1,1,4,2,1,3,1,0,1,2,0,0,0,0,0,1,1,1,1,4,2,3,1,1,2,0,17,17,18
182,0,16,0,1,1,2,2,2,2,1,1,1,2,0,0,1,0,0,0,1,1,0,5,1,5,1,1,3,0,12,12,13
183,0,16,0,1,1,4,4,1,1,3,1,1,2,0,0,1,0,0,1,1,1,1,4,4,2,1,1,2,0,16,16,17
184,1,16,0,1,1,3,4,2,2,0,0,3,1,1,0,1,0,1,0,1,1,0,3,4,5,2,4,1,4,9,9,10
185,1,16,0,1,1,1,0,2,2,3,1,2,2,0,0,1,0,1,1,1,1,1,4,3,2,1,1,2,0,16,17,18
186,1,17,0,0,1,4,4,4,2,3,1,1,2,0,0,1,0,1,1,1,1,0,4,4,4,1,3,4,0,11,9,10
187,0,16,0,1,1,1,3,0,3,1,1,1,2,0,0,0,0,1,0,1,1,1,4,3,5,1,1,2,0,14,13,13
188,0,16,0,0,1,3,3,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,3,0,14,14,15
189,1,17,0,0,1,4,3,4,2,0,1,2,2,0,0,0,0,1,1,1,1,0,4,4,4,4,4,3,0,10,11,11
190,0,16,0,1,1,2,2,3,2,3,1,2,2,0,0,0,0,1,0,1,1,0,3,4,4,1,4,4,0,13,12,14
191,1,17,0,1,1,3,3,2,2,3,0,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,3,4,11,9,10
192,1,16,1,1,1,4,2,4,3,2,1,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,2,8,10,9,11
193,1,17,0,1,1,4,3,2,2,0,1,1,2,0,0,1,1,1,1,1,1,1,5,2,3,1,1,1,4,11,11,13
194,1,16,0,1,1,4,3,4,2,1,1,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,2,4,11,10,11
195,1,16,0,1,1,3,3,3,2,1,1,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,2,0,11,12,13
196,0,17,0,1,1,2,4,3,3,3,0,1,2,0,0,1,0,1,1,1,0,0,5,4,2,2,3,4,0,17,18,17
197,0,17,0,0,1,3,3,2,2,3,1,1,2,0,0,1,0,1,1,1,1,1,5,3,3,2,3,0,32,14,13,14
198,0,16,0,1,1,3,2,2,2,3,1,1,2,0,0,1,0,0,1,1,1,0,1,2,2,1,2,0,8,14,15,16
199,1,17,0,1,1,3,3,3,3,2,1,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,3,6,11,13,14
200,1,16,0,1,1,1,2,3,3,2,1,1,1,0,0,1,0,1,1,1,1,1,3,3,3,1,2,2,0,10,9,11
201,1,16,0,0,1,2,1,2,2,0,1,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,4,0,13,14,16
202,0,17,0,1,0,3,3,1,2,3,1,1,2,0,0,1,0,0,0,1,1,1,3,3,3,1,3,2,10,12,13,14
203,1,17,1,1,1,1,2,0,2,1,1,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,2,6,9,9,10
204,0,16,0,1,1,2,3,3,3,0,1,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,1,1,6,12,12,13
205,0,17,0,1,1,1,1,0,3,0,1,1,2,0,0,0,0,1,1,1,1,0,5,3,3,1,1,2,0,12,11,12
206,1,17,0,1,1,1,2,0,3,2,2,2,2,0,0,0,0,1,0,1,1,0,4,4,4,4,5,4,16,10,11,12
207,1,16,1,1,1,3,3,3,3,3,1,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,4,0,11,10,10
208,1,16,0,1,1,2,3,2,2,1,0,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,2,0,13,12,12
209,0,17,0,0,1,2,4,3,3,0,0,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,4,8,14,15,16
210,1,17,0,1,1,4,4,3,4,1,1,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,4,4,13,13,14
211,1,16,1,0,1,3,3,4,2,1,0,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,5,2,16,10,11,12
212,0,17,0,1,1,4,4,3,4,1,1,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,3,1,30,14,15,16
213,0,16,0,0,1,4,4,4,4,3,1,1,2,0,0,1,0,0,1,1,1,0,4,5,2,1,2,2,0,11,10,11
214,0,16,0,1,1,4,3,1,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,3,5,1,5,1,2,14,14,15
215,0,16,0,1,1,2,3,2,2,3,1,1,2,0,1,1,0,1,1,1,0,0,4,4,3,1,3,3,4,11,12,12
216,0,17,0,1,1,1,1,2,2,0,1,1,2,0,0,1,0,0,0,1,0,0,4,4,4,1,3,0,0,14,15,15
217,0,17,1,1,1,2,2,2,2,3,1,1,1,0,0,1,0,0,1,1,1,0,5,3,2,1,2,2,21,13,13,13
218,0,16,1,1,1,2,2,3,3,3,1,2,4,0,0,1,0,1,0,1,1,0,5,3,5,1,1,4,6,13,13,13
219,0,17,0,1,1,3,4,0,3,1,1,1,3,1,0,1,1,0,1,1,1,1,4,4,3,3,4,4,14,8,9,8
220,0,16,0,1,0,3,1,3,2,0,1,1,2,0,0,1,0,0,1,1,1,0,2,3,3,2,2,3,2,11,11,12
221,0,16,0,1,1,4,3,4,2,2,1,1,2,0,0,0,0,1,1,1,1,1,1,3,2,1,1,0,4,14,15,15
222,0,16,0,1,1,1,1,0,2,1,1,2,1,0,0,1,0,0,1,1,0,0,4,3,2,1,4,4,2,12,13,13
223,0,17,1,1,1,4,3,4,2,3,1,2,3,0,0,1,0,1,1,1,1,1,4,4,2,1,1,3,0,11,12,12
224,0,19,0,1,1,3,3,2,2,3,2,1,4,0,0,1,0,1,1,1,1,0,4,3,3,1,2,2,4,12,12,12
225,1,17,0,0,1,4,4,3,2,1,1,1,2,0,0,1,0,0,1,1,1,1,5,3,5,4,5,2,15,13,12,12
226,0,16,0,1,0,2,2,2,2,3,1,1,2,0,1,1,0,0,1,1,1,0,3,3,4,1,1,3,0,13,13,13
227,1,18,0,1,1,2,2,3,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,4,4,2,4,4,10,12,11,11
228,0,17,1,0,1,4,4,3,2,2,1,1,1,0,0,1,0,0,1,1,0,0,5,2,1,1,2,2,6,12,11,11
229,0,17,0,0,1,3,2,2,2,3,1,2,2,0,0,0,0,0,1,1,1,0,4,4,4,1,3,0,2,14,16,15
230,0,17,0,1,1,4,3,2,2,3,1,1,2,0,0,0,0,0,1,1,1,1,3,4,5,2,4,0,16,11,9,10
231,1,18,0,0,1,3,3,3,1,1,0,1,2,0,0,1,0,0,1,1,1,0,3,2,4,2,4,3,10,10,10,10
232,0,17,0,1,1,2,3,0,2,1,0,2,1,0,0,1,0,0,1,1,0,0,3,3,3,1,4,2,4,12,13,13
